Year,Value,Z-Score
2037.0,118.99964,0.36208013
2037.0,73.28649,0.41103318
2037.0,75.98653,0.35594657
2037.0,4.7375536,1.1862826
2037.0,51.47757,3.101055
2037.0,88.43334,0.11335567
2037.0,122.070625,0.47501615
2037.0,85.84612,0.39755514
2037.0,194.02747,0.18722013
2037.0,122.393394,0.37881377
2037.0,161.79123,-0.14411828
2037.0,142.14395,0.5120158
2037.0,143.45898,0.3897653
2037.0,165.57336,0.42454484
2037.0,83.12003,0.5206704
2037.0,40.17022,1.101048
2037.0,90.23816,-0.13671038
2037.0,73.1115,0.55072
2037.0,70.57137,0.36045578
2037.0,158.50528,0.3557625
2037.0,216.4971,0.49047568
2037.0,123.13554,0.5180497
2037.0,133.4486,0.43691066
2037.0,54.4658,-0.53433394
2037.0,38.34443,-0.21524963
2037.0,14.910811,0.97128904
2037.0,222.15749,0.40283588
2037.0,107.50685,2.0782912
2037.0,130.03975,0.21515802
2037.0,155.5459,0.45516065
2037.0,74.85708,-0.3699424
2037.0,119.82966,0.40855458
2037.0,75.67576,0.9390204
2037.0,58.736614,0.3421488
2037.0,122.83677,0.35335067
2037.0,77.19442,0.14803174
2037.0,74.42469,0.4242914
2037.0,96.59352,0.69216156
2037.0,52.103615,1.0463251
2037.0,104.160614,0.38900736
2037.0,176.85043,0.3627148
2037.0,64.64082,0.3280988
2037.0,126.74856,0.36003307
2037.0,26.193705,1.0279868
2037.0,161.99893,0.3938289
2037.0,14.257847,0.72953534
2037.0,119.527435,0.568151
2037.0,69.17689,1.3335435
2037.0,13.4045515,2.3422992
2037.0,70.329346,-0.32348678
2037.0,55.276176,0.26470354
2037.0,183.01733,0.5546794
2037.0,34.367645,0.94471383
2037.0,70.04711,-0.10243842
2037.0,45.134995,2.4664495
2037.0,96.442635,-0.38714454
2037.0,191.29219,0.4965053
2037.0,141.51126,0.22630456
2037.0,77.38906,0.045578986
2037.0,34.46973,1.29272
2037.0,214.03445,0.45175746
2037.0,8.903959,1.898571
2037.0,57.572853,0.514451
2037.0,33.809937,0.9559103
2037.0,34.535324,0.4416329
2037.0,100.65689,0.43601683
2037.0,81.20458,-0.15966293
2037.0,106.65246,0.5141432
2037.0,126.497345,0.35564187
2037.0,77.08321,0.5376134
2037.0,163.29861,0.4149914
2037.0,44.45089,-1.6846346
2037.0,110.62116,0.42069772
2037.0,121.50025,0.5098443
2037.0,110.79604,0.41961816
2037.0,78.5599,0.39107016
2037.0,36.73228,1.176924
2037.0,103.99652,0.40584186
2037.0,119.61071,0.35277608
2037.0,97.1328,0.43226674
2037.0,155.28685,0.37679246
2037.0,81.078964,0.46891573
2037.0,118.07427,0.22957137
2037.0,132.59706,0.27323964
2037.0,123.52581,0.3371258
2037.0,99.53161,0.38055375
2037.0,61.65217,0.8892734
2037.0,125.9266,0.544889
2037.0,128.12769,0.50075674
2037.0,145.19258,0.33322385
2037.0,47.565308,0.674904
2037.0,170.70543,0.4252124
2037.0,46.504223,0.30759862
2037.0,53.656944,-0.35955176
2037.0,64.22059,0.4056249
2037.0,68.938156,0.43191865
2037.0,224.59055,0.053227454
2037.0,45.090565,0.9322963
2037.0,198.82527,0.4674435
2037.0,90.448814,0.0356479
2037.0,84.8416,0.34926823
2037.0,111.22496,1.1592271
2037.0,46.721912,0.49432746
2037.0,71.15283,0.44865206
2037.0,103.20586,0.44217065
2037.0,61.488136,0.2587321
2037.0,211.90231,0.40003684
2037.0,88.33514,0.07317594
2037.0,115.16961,0.40470126
2037.0,143.14304,0.4171796
2037.0,106.102684,-0.10038254
2037.0,155.83351,0.47625306
2037.0,91.89454,-0.09517762
2037.0,175.2851,0.38889506
2037.0,48.45195,0.105924755
2037.0,187.02638,0.3767381
2037.0,44.463486,1.0520194
2037.0,80.82662,0.43226627
2037.0,51.137444,0.2543458
2037.0,134.97006,0.4263778
2037.0,76.13476,1.0581839
2037.0,56.112175,1.0478859
2037.0,22.524275,2.5424635
2037.0,152.3777,0.3797312
2037.0,102.263695,0.38639835
2037.0,52.65882,1.1964135
2037.0,164.18207,0.3973036
2037.0,100.68517,0.28779367
2037.0,78.61035,-0.17695925
2037.0,39.308052,1.730124
2037.0,98.944405,0.28129104
2037.0,72.29505,0.64745593
2037.0,71.226105,0.64139605
2037.0,212.45544,0.43098262
2037.0,59.323605,0.26704457
2037.0,137.95868,0.3725033
2037.0,121.73379,0.39997056
2037.0,120.69824,0.2518883
2037.0,25.708654,0.80735886
2037.0,125.17571,0.4577575
2037.0,82.41282,0.037527353
2037.0,66.360344,0.49937657
2037.0,210.57498,0.5559292
2037.0,139.09727,0.42450622
2037.0,113.43773,0.2678919
2037.0,68.8111,-0.46438023
2037.0,133.18158,0.26458362
2037.0,103.814964,0.22525027
2037.0,155.28195,0.48056558
2037.0,98.61141,0.040477067
2037.0,60.071304,0.89460766
2037.0,43.67105,1.1175561
2037.0,125.813095,0.4360905
2037.0,111.927345,0.3927789
2037.0,40.390656,0.42547897
2037.0,116.44088,0.36109737
2037.0,29.886122,1.7872806
2037.0,85.775154,1.2379313
2037.0,72.6529,0.49147466
2037.0,80.934944,-0.18808672
2037.0,112.8338,0.82459664
2037.0,189.8867,0.40953496
2037.0,187.11586,0.41585782
2037.0,63.678307,0.010753661
2037.0,31.109804,0.80262303
2037.0,105.341835,0.89800215
2037.0,112.21981,0.32918075
2037.0,227.41672,0.37812808
2037.0,69.929596,0.10411504
2037.0,69.66006,0.4250553
2037.0,112.376045,0.15556958
2037.0,43.79899,0.5191797
2037.0,50.80387,0.5095923
2037.0,142.55725,0.35398486
2037.0,27.150515,1.1582365
2037.0,29.369478,2.115639
2037.0,141.01326,0.37046245
2037.0,168.15918,0.38306144
2037.0,74.347206,0.32828
2037.0,150.03976,0.3883858
2037.0,51.823883,-0.10138807
2037.0,104.32592,0.43246415
2037.0,76.1666,0.4459634
2037.0,148.91422,0.4821892
2037.0,111.92124,0.7874379
2037.0,162.47552,0.21382669
2037.0,31.499945,0.63866913
2037.0,43.3591,-1.8189552
2037.0,158.44864,0.40406278
2037.0,121.18558,0.45640376
2037.0,55.490032,0.40794542
2037.0,69.40589,-0.12803504
2037.0,85.70799,0.43373874
2037.0,204.6759,0.43243077
2037.0,55.55256,-0.116589755
2037.0,181.76604,0.34314826
2037.0,45.386665,1.3626066
2037.0,22.079046,-0.601086
2037.0,72.015114,0.79015875
2037.0,140.55688,0.31708243
2037.0,122.52258,0.45502093
2037.0,144.35022,0.51621866
2037.0,83.71297,0.4427338
2037.0,205.84254,0.44339612
2037.0,56.410793,0.3887649
2037.0,85.73939,0.44581893
2037.0,113.94756,0.415607
2037.0,123.688774,0.4150801
2037.0,133.91533,0.41854098
2037.0,94.340294,0.35635522
2037.0,91.431274,0.20832089
2037.0,115.59402,0.45273927
2037.0,4.1120653,2.139787
2037.0,198.94302,0.4053841
2037.0,177.32997,0.34443
2037.0,24.993654,3.1992674
2037.0,310.54248,0.4862242
2037.0,115.395744,0.5943885
2037.0,48.340607,0.47464636
2037.0,130.52034,0.096056014
2037.0,164.76233,0.36609986
2037.0,127.39156,0.36930707
2037.0,150.0503,0.3075867
2037.0,121.00235,0.391449
2037.0,73.79345,0.5425019
2037.0,144.10756,0.7070999
2037.0,99.075325,0.43565038
2037.0,92.878395,1.2609253
2037.0,107.540535,0.4054232
2037.0,104.897156,0.5116663
2037.0,112.96475,0.211494
2037.0,107.78631,0.38021997
2037.0,134.64569,0.42615655
2037.0,141.48495,0.2552586
2037.0,158.36209,0.38389114
2037.0,129.86017,0.44563344
2037.0,31.393023,-0.088421434
2037.0,61.209023,1.456619
2037.0,117.72242,0.5494809
2037.0,162.8272,0.38541844
2037.0,68.84694,0.39110115
2037.0,46.461708,2.2490103
2037.0,64.46836,0.16347888
2037.0,97.9021,0.44775584
2037.0,132.13239,0.3619595
2037.0,154.44637,0.43374398
2037.0,183.39783,0.39551404
2037.0,68.72956,0.42710665
2037.0,57.39409,1.4833314
2037.0,60.796734,0.49097064
2037.0,220.86308,0.38029101
2037.0,35.437416,0.7725487
2037.0,117.9374,0.39807132
2037.0,137.50826,0.40469554
2037.0,55.48046,1.0438459
2037.0,136.53989,0.30947593
2037.0,60.494583,-0.3405542
2037.0,49.48253,2.2972727
2037.0,88.40656,0.3353558
2037.0,155.28252,-0.20419738
2037.0,143.23264,0.3354912
2037.0,48.026825,1.0939251
2037.0,74.85786,0.13870814
2037.0,109.38206,0.37659505
2037.0,76.582535,3.160057
2037.0,144.71085,0.147944
2037.0,166.78844,0.35715774
2037.0,103.281906,0.58925605
2037.0,46.238605,-0.29953393
2037.0,37.113094,1.2343187
2037.0,129.7558,0.47389987
2037.0,46.30003,1.8509007
2037.0,117.07105,0.3783913
2037.0,120.79944,0.902153
2037.0,153.47385,0.4134126
2037.0,225.31955,0.3803654
2037.0,99.787834,0.31957605
2037.0,41.18595,0.038395435
2037.0,136.25327,0.40725186
2037.0,143.23396,0.46856406
2037.0,130.06195,0.25817636
2037.0,72.461815,0.5068228
2037.0,143.10425,0.36393598
2037.0,97.86219,-0.35598442
2037.0,29.043034,0.83690464
2037.0,44.098743,-0.62644076
2037.0,128.66197,0.3359299
2037.0,114.63419,0.35608533
2037.0,120.436676,0.025125533
2037.0,147.61072,0.38516667
2037.0,59.57173,0.2737384
2037.0,141.21904,0.42202237
2037.0,57.913322,0.31967548
2037.0,125.78995,0.2619615
2037.0,116.64879,0.34659055
2037.0,27.002064,0.42465505
2037.0,102.99058,0.4221311
2037.0,69.97782,0.883585
2037.0,237.60466,0.43933776
2037.0,71.49862,1.4948328
2037.0,39.48948,0.10461679
2037.0,137.8108,0.36337045
2037.0,65.0286,1.4837826
2037.0,184.86014,0.42397407
2037.0,86.18485,0.2785056
2037.0,236.78319,0.34523967
2037.0,80.303444,0.31958202
2037.0,84.24842,0.39643338
2037.0,65.37697,0.28801945
2037.0,58.209946,0.5974089
2037.0,101.58106,0.5002589
2037.0,140.66205,0.1728268
2037.0,134.83987,0.2835274
2037.0,48.227425,0.26398996
2037.0,176.26614,0.7268472
2037.0,64.955315,0.5250528
2037.0,36.164383,0.20223156
2037.0,69.68932,-0.13519189
2037.0,136.88011,0.32534173
2037.0,64.13463,0.8435472
2037.0,102.89291,0.39327958
2037.0,78.25781,0.9353585
2037.0,24.076876,0.1880342
2037.0,108.10902,0.68647885
2037.0,118.42672,0.17533544
2037.0,72.164215,0.34301904
2037.0,119.95545,0.401042
2037.0,126.24888,0.23627427
2037.0,114.00298,0.10514739
2037.0,189.63441,0.3506036
2037.0,26.593859,2.2834406
2037.0,74.363106,0.3560193
2037.0,117.063225,0.26129964
2037.0,114.54417,0.39277127
2037.0,78.10877,0.3516157
2037.0,56.11136,0.34337333
2037.0,171.12192,0.29223588
2037.0,217.28127,0.4296179
2037.0,76.824974,0.44557002
2037.0,54.534447,-0.16995081
2037.0,58.349457,0.09515837
2037.0,110.19596,0.45775655
2037.0,130.39146,0.39531377
2037.0,117.2499,0.5272441
2037.0,75.81136,0.26436403
2037.0,115.60095,0.42248586
2037.0,123.35369,0.35546735
2037.0,124.58806,0.46379045
2037.0,130.98047,0.15244058
2037.0,191.83798,0.3257337
2037.0,142.17688,0.34178784
2037.0,95.996765,0.48340896
2037.0,172.26526,0.34029534
2037.0,16.201422,0.07460806
2037.0,101.672874,0.32715324
2037.0,52.33086,0.80584216
2037.0,101.51176,0.44101146
2037.0,60.579002,0.2125738
2037.0,79.816734,0.23185924
2037.0,141.05441,0.40786985
2037.0,83.53988,0.42456225
2037.0,167.57764,0.12707093
2037.0,83.476685,0.456399
2037.0,95.563194,0.3501933
2037.0,110.67814,0.38943484
2037.0,84.80517,0.4046593
2037.0,138.32336,0.38838294
2037.0,162.11682,0.47706226
2037.0,17.373838,2.0949597
2037.0,25.502546,0.786054
2037.0,156.15558,0.4588323
2037.0,95.302216,0.17695192
2037.0,19.575495,-0.15364626
2037.0,149.95584,0.3361216
2037.0,226.73907,0.3877478
2037.0,34.792336,2.270382
2037.0,45.03547,-0.22816262
2037.0,188.30698,0.3077784
2037.0,59.604733,0.08982423
2037.0,179.77399,0.36260846
2037.0,78.2799,0.67343163
2037.0,22.066296,-0.08716336
2037.0,71.1236,-1.0244559
2037.0,137.50592,0.56038
2037.0,237.19695,0.4087744
2037.0,283.83447,0.37166503
2037.0,70.87446,0.35047057
2037.0,103.39217,0.38664916
2037.0,103.95617,0.3688803
2037.0,123.94977,0.0332084
2037.0,132.64374,0.36653188
2037.0,102.62241,0.37636617
2037.0,58.94667,0.43955258
2037.0,154.52402,0.37665418
2037.0,83.5411,-0.97428775
2037.0,89.21408,0.4771023
2037.0,88.6252,0.23229745
2037.0,103.216576,1.1370893
2037.0,32.687454,-0.9783696
2037.0,144.70969,0.5550332
2037.0,128.6179,0.25140622
2037.0,88.9013,0.14033392
2037.0,152.25745,0.33963445
2037.0,77.86872,0.4294
2037.0,112.310036,0.17324069
2037.0,204.3625,0.28503993
2037.0,167.68932,0.4725571
2037.0,63.683037,0.4317744
2037.0,143.58319,0.3841286
2037.0,88.20805,0.31697562
2037.0,79.93015,0.30180863
2037.0,32.034237,0.73690736
2037.0,7.7231746,1.1720511
2037.0,106.70438,0.6298182
2037.0,55.55585,0.40549043
2037.0,98.08242,0.43855527
2037.0,205.12402,0.29399064
2037.0,59.626556,0.29195026
2037.0,92.332054,-1.3312016
2037.0,84.31047,0.2017186
2037.0,243.94376,0.30558112
2037.0,130.16187,0.35855916
2037.0,135.00449,0.36782172
2037.0,109.49445,0.10329726
2037.0,85.98586,0.4316812
2037.0,143.7719,0.4657679
2037.0,48.686096,0.58011377
2037.0,87.768295,0.7300277
2037.0,70.321014,-0.06616661
2037.0,108.44687,0.21872047
2037.0,128.80197,0.39708284
2037.0,197.04211,0.079916984
2037.0,133.93202,0.43082145
2037.0,56.833736,0.4718862
2037.0,129.26236,0.4574714
2037.0,60.618553,0.06085089
2037.0,178.51997,-0.30099627
2037.0,192.58698,0.36363557
2037.0,18.656498,1.6363313
2037.0,101.611046,0.33390668
2037.0,39.774967,1.9347981
2037.0,125.32851,0.49299577
2037.0,199.43626,0.39028314
2037.0,139.85745,0.0765982
2037.0,119.92593,0.48508838
2037.0,53.29882,0.5039867
2037.0,186.7489,0.36085847
2037.0,103.57242,0.62810206
2037.0,194.1177,0.38682273
2037.0,63.30679,0.41216567
2037.0,128.4777,0.661366
2037.0,137.16168,0.34740022
2037.0,224.77493,0.40948108
2037.0,58.860783,1.5663167
2037.0,111.0373,0.4481645
2037.0,101.086624,0.4081128
2037.0,109.57679,0.42316726
2037.0,36.76274,0.976418
2037.0,74.84182,-0.34332296
2037.0,147.43747,0.2791567
2037.0,53.4908,-0.06527397
2037.0,73.319374,-0.7474024
2037.0,105.71105,0.39922145
2037.0,101.88976,0.468941
2037.0,140.44127,0.42029527
2037.0,51.780136,0.09885731
2037.0,59.471355,1.7740183
2037.0,85.80317,0.35917023
2037.0,40.928123,0.14837459
2037.0,22.420946,-0.84956217
2037.0,87.65324,0.62076354
2037.0,223.65997,0.34015277
2037.0,130.34988,-0.34719226
2037.0,123.381226,0.36709455
2037.0,120.054375,-0.6549592
2037.0,55.381622,0.58307767
2037.0,10.101694,0.12768432
2037.0,147.11194,0.41406158
2037.0,54.32692,0.79557824
2037.0,46.436806,0.74251354
2037.0,67.88355,0.42184475
2037.0,65.40299,0.44698527
2037.0,72.36288,0.19574574
2037.0,49.687485,0.50808704
2037.0,148.33629,0.5221672
2037.0,165.18834,0.28219464
2037.0,150.92844,0.47416976
2037.0,131.12822,0.49919513
2037.0,91.56669,0.3697243
2037.0,106.59869,0.36661533
2037.0,97.579506,0.42277768
2037.0,123.6789,0.37638047
2037.0,139.23549,0.3720241
2037.0,102.50111,0.28872278
2037.0,174.78885,0.45633844
2037.0,79.765686,0.2462335
2037.0,56.80607,1.4390078
2037.0,39.510864,0.15825823
2037.0,166.50275,0.4934936
2037.0,65.71795,0.5267942
2037.0,188.80023,0.3629518
2037.0,133.76604,0.13844302
2037.0,116.06382,0.5634365
2037.0,71.955605,0.2760544
2037.0,73.60823,0.08288744
2037.0,38.91092,-0.5073955
2037.0,143.51768,0.31648543
2037.0,45.498352,0.9815397
2037.0,104.11444,0.49320987
2037.0,69.722786,0.41484764
2037.0,157.91278,0.41298822
2037.0,42.72706,2.1471038
2037.0,82.1478,0.48861077
2037.0,36.417336,-0.65592563
2037.0,80.60413,-0.059675664
2037.0,281.77017,0.48796943
2037.0,36.7751,0.62513256
2037.0,125.521545,0.3915625
2037.0,133.87619,1.1424785
2037.0,4.873705,3.5917344
2037.0,73.23234,0.42409852
2037.0,147.19264,0.3742061
2037.0,127.63419,0.33207706
2037.0,138.5437,0.30907205
2037.0,40.534508,0.700951
2037.0,80.405624,0.85310173
2037.0,129.11746,0.46146968
2037.0,41.120926,2.0879283
2037.0,158.73517,0.51207495
2037.0,30.387686,0.27727082
2037.0,59.509483,0.3595803
2037.0,44.512703,2.66636
2037.0,45.64898,0.8109131
2037.0,122.866936,0.6530943
2037.0,108.82125,0.52777195
2037.0,27.093058,1.1577438
2037.0,20.8817,0.929749
2037.0,76.988495,0.42124465
2037.0,37.171715,0.21015707
2037.0,196.84991,0.4053245
2037.0,166.68047,0.484314
2037.0,35.890728,0.5297208
2037.0,70.99166,0.5351014
2037.0,35.585526,0.7099948
2037.0,115.44515,0.41238979
2037.0,127.25179,0.40429404
2037.0,164.12335,0.39704517
2037.0,25.997961,-0.049719423
2037.0,160.98315,0.38268426
2037.0,64.5744,0.5297394
2037.0,160.67819,0.5609541
2037.0,131.76535,0.42518714
2037.0,102.01226,0.40184358
2037.0,45.57071,1.2865424
2037.0,35.50734,-0.6669688
2037.0,35.293556,0.74661934
2037.0,191.66946,0.45103458
2037.0,146.40298,0.4528394
2037.0,60.504467,0.53495574
2037.0,143.23251,0.4313679
2037.0,69.124435,0.19901612
2037.0,185.48654,0.5227413
2037.0,151.99475,0.3075557
2037.0,128.65399,0.19248536
2037.0,65.64866,0.8049238
2037.0,94.21415,-0.060998887
2037.0,151.37604,-0.6016841
2037.0,23.172075,2.0666146
2037.0,31.429983,1.5243915
2037.0,42.1727,0.22956124
2037.0,139.8651,0.26551965
2037.0,30.253054,0.56856453
2037.0,143.1682,0.4236131
2037.0,81.82428,-0.30371377
2037.0,73.70243,0.06992057
2037.0,39.700893,0.95105314
2037.0,39.987442,-0.44977698
2037.0,37.8045,0.918031
2037.0,47.354973,2.9072337
2037.0,197.89728,0.3786359
2037.0,100.11991,0.39298514
2037.0,69.02244,-0.49765822
2037.0,178.74551,0.35303453
2037.0,62.642956,0.9367862
2037.0,109.478966,0.35539868
2037.0,157.22624,0.40384868
2037.0,91.9394,-0.2582955
2037.0,122.60735,0.492178
2037.0,101.407814,0.40738204
2037.0,76.337425,0.46938804
2037.0,68.76299,-0.4828398
2037.0,106.823265,0.4137297
2037.0,50.442966,-0.27591214
2037.0,199.73627,0.31449893
2037.0,109.517265,0.9633384
2037.0,152.1648,0.39827016
2037.0,121.31942,0.7543316
2037.0,114.11402,0.40216687
2037.0,74.55114,0.5727854
2037.0,119.06851,0.4666386
2037.0,95.47292,0.41983512
2037.0,71.85316,0.2925463
2037.0,103.1704,0.45565608
2037.0,86.97926,0.40001372
2037.0,80.168274,-0.22058126
2037.0,208.11987,0.30621913
2037.0,94.037865,0.19978574
2037.0,84.47916,0.24152306
2037.0,158.58344,0.39415506
2037.0,53.355465,0.49481097
2037.0,148.70526,0.09697345
2037.0,20.134165,-0.12692362
2037.0,100.4114,0.3684483
2037.0,209.82468,0.36832526
2037.0,76.44363,0.1647692
2037.0,62.612656,0.44033125
2037.0,33.111656,0.23004225
2037.0,74.632,0.42408398
2037.0,167.20927,0.34838346
2037.0,81.09404,0.047293454
2037.0,70.77662,0.49618915
2037.0,89.06979,0.60081077
2037.0,93.33864,0.45404175
2037.0,136.94296,0.4782906
2037.0,71.70386,0.33015874
2037.0,111.07728,0.3715749
2037.0,36.31773,2.6545258
2037.0,55.273727,0.33708003
2037.0,50.648354,0.92286193
2037.0,25.235239,0.3717728
2037.0,137.15218,0.62489605
2037.0,142.42734,0.36298373
2037.0,75.736496,0.41625717
2037.0,36.29696,1.4752351
2037.0,97.91209,0.34088376
2037.0,136.0464,0.37634137
2037.0,53.416992,1.2501855
2037.0,181.11626,-0.15948293
2037.0,180.44957,0.41727975
2037.0,15.457453,0.9696983
2037.0,127.86071,0.32770875
2037.0,149.6836,0.42394498
2037.0,105.82589,1.1260972
2037.0,50.64659,0.39878562
2037.0,20.09492,-0.45267537
2037.0,120.48195,0.39829734
2037.0,149.93929,0.3974338
2037.0,121.16705,0.4902058
2037.0,49.469925,0.91143453
2037.0,105.990685,0.37888482
2037.0,150.87143,0.4105611
2037.0,76.49496,1.0864794
2037.0,171.35684,0.22647575
2037.0,162.63336,0.4020696
2037.0,107.43272,0.79418564
2037.0,73.40299,0.4056423
2037.0,83.79754,0.5834403
2037.0,186.18471,-0.20940587
2037.0,80.49396,0.9328985
2037.0,103.18918,0.48257545
2037.0,83.43097,0.7511561
2037.0,154.14117,-0.037321538
2037.0,159.58199,0.41997245
2037.0,57.782272,0.39022234
2037.0,164.37718,0.37448123
2037.0,67.33746,0.7862847
2037.0,90.35711,0.48155168
2037.0,181.68744,-0.31780002
2037.0,117.482346,0.4640036
2037.0,111.59126,0.37624934
2037.0,58.055954,0.7799623
2037.0,46.579674,0.48833755
2037.0,156.4909,0.4045482
2037.0,33.84648,1.2613264
2037.0,142.08748,0.43959144
2037.0,38.72657,0.4207721
2037.0,227.35333,0.36121944
2037.0,169.06482,0.39258865
2037.0,73.12768,0.2717891
2037.0,29.800692,1.3136148
2037.0,193.40018,0.40909913
2037.0,142.91399,0.44486526
2037.0,142.88556,0.38604358
2037.0,51.47384,-0.0042026937
2037.0,80.96202,0.6302068
2037.0,107.97648,0.021342307
2037.0,140.69241,0.45843223
2037.0,106.52128,0.41981128
2037.0,61.32915,0.30825117
2037.0,87.589226,0.3869193
2037.0,59.344955,0.42235377
2037.0,41.27829,0.68146515
2037.0,156.40762,0.31432155
2037.0,25.832401,1.9441684
2037.0,64.35345,1.370926
2037.0,210.39337,0.37082675
2037.0,20.1475,1.430946
2037.0,25.438848,1.304053
2037.0,51.94574,2.318263
2037.0,68.1504,0.62295675
2037.0,126.669014,0.44646314
2037.0,75.03477,0.4103985
2037.0,84.14627,0.70114636
2037.0,51.690407,0.7613119
2037.0,217.77771,0.35533145
2037.0,208.88815,0.38166335
2037.0,75.78878,-0.31649992
2037.0,155.23016,0.23755315
2037.0,12.177935,1.4198462
2037.0,12.577168,1.7896087
2037.0,183.7503,0.3531523
2037.0,113.03269,1.6231408
2037.0,98.05218,0.4413667
2037.0,108.33482,0.7810037
2037.0,209.7832,0.39075568
2037.0,52.602158,0.14668253
2037.0,19.584087,-0.16326553
2037.0,139.8107,0.44336036
2037.0,51.935013,-0.06877169
2037.0,121.18598,0.44924834
2037.0,55.40203,0.18679097
2037.0,85.9256,0.8279462
2037.0,107.84711,0.39428475
2037.0,262.95065,0.3797436
2037.0,41.547295,0.598387
2037.0,105.53089,0.47497085
2037.0,80.52502,0.6653681
2037.0,146.29288,0.3754826
2037.0,86.48679,0.4723406
2037.0,92.50541,0.5475414
2037.0,63.421036,0.26631263
2037.0,89.471054,0.78185606
2037.0,119.34118,0.36973622
2037.0,46.818916,1.0115169
2037.0,114.89558,0.3923712
2037.0,103.56774,0.2778602
2037.0,95.491234,0.39914182
2037.0,156.45697,0.40342143
2037.0,140.95932,-0.30116937
2037.0,119.04261,0.16751722
2037.0,244.12076,0.39352992
2037.0,143.03271,0.37711003
2037.0,88.32174,0.45720652
2037.0,91.49453,0.0060847104
2037.0,164.71663,0.29107144
2037.0,56.75371,0.26373866
2037.0,80.33853,-0.28352425
2037.0,61.46905,0.33938697
2037.0,71.17785,-0.047115535
2037.0,30.558489,1.2150643
2037.0,99.13684,0.18973783
2037.0,94.021935,-0.24862644
2037.0,99.5395,0.53929114
2037.0,55.853123,-0.23447964
2037.0,64.6171,0.20657066
2037.0,94.27405,0.46220878
2037.0,171.60881,0.38279346
2037.0,206.34436,0.41858485
2037.0,86.19239,0.4243622
2037.0,79.82371,-0.15456483
2037.0,118.60482,0.61992455
2037.0,79.52384,0.44551638
2037.0,176.53706,0.52553463
2037.0,44.923615,0.47759
2037.0,142.55914,0.33959392
2037.0,29.931341,1.9194396
2037.0,116.30865,0.14403012
2037.0,151.9524,0.3220277
2037.0,79.81063,0.36656955
2037.0,33.582436,0.87387204
2037.0,50.9424,0.38049152
2037.0,71.32198,0.42788222
2037.0,109.6056,0.057121783
2037.0,134.72314,0.9256482
2037.0,120.298935,0.5304818
2037.0,103.50443,0.28276804
2037.0,134.89767,0.37996772
2037.0,45.853127,0.4537622
2037.0,48.84932,0.3646951
2037.0,189.84842,0.43329337
2037.0,103.49021,0.49249175
2037.0,115.53524,0.44308093
2037.0,89.788765,0.609375
2037.0,97.157555,0.34285358
2037.0,98.82098,0.19609836
2037.0,74.66063,1.3214531
2037.0,77.14889,0.37038448
2037.0,62.92489,0.42016748
2037.0,49.724342,0.7617662
2037.0,261.64685,0.23954204
2037.0,119.879135,0.34556106
2037.0,133.59929,0.46338752
2037.0,76.83617,0.23784664
2037.0,32.41298,0.6386863
2037.0,203.95917,0.3835459
2037.0,176.10898,0.3816152
2037.0,181.8405,0.36823657
2037.0,104.17599,0.24125817
2037.0,36.178,-0.23909292
2037.0,156.56421,0.39496472
2037.0,129.12347,0.41115096
2037.0,85.187294,0.7171879
2037.0,174.12256,0.36495498
2037.0,125.80922,-0.5210552
2037.0,60.722565,0.26063207
2037.0,93.1353,0.44285277
2037.0,134.51257,0.29723504
2037.0,115.78842,0.33378556
2037.0,122.381744,0.37932256
2037.0,139.04434,0.14545777
2037.0,93.19157,0.40446928
2037.0,99.244484,0.53036547
2037.0,111.48874,0.3833647
2037.0,93.839775,0.637712
2037.0,57.7747,0.4616523
2037.0,60.05345,0.42242315
2037.0,121.15453,0.24242643
2037.0,89.14924,0.47008255
2037.0,85.60612,0.4863644
2037.0,35.6667,3.0469131
2037.0,84.40571,0.23320845
2037.0,97.687706,0.3678036
2037.0,116.81593,0.046141177
2037.0,43.33654,1.5372308
2037.0,40.899742,0.96043897
2037.0,145.20244,0.24666694
2037.0,80.67043,0.25761655
2037.0,129.36497,1.0489349
2037.0,74.88944,-0.22297427
2037.0,202.65671,0.39120582
2037.0,131.86432,0.24741128
2037.0,204.30136,0.37835124
2037.0,15.989377,0.6966064
2037.0,81.12118,0.46110514
2037.0,199.4589,0.15223745
2037.0,33.757526,0.70812213
2037.0,88.59282,-0.03431627
2037.0,55.308495,0.34575
2037.0,158.32654,0.41479257
2037.0,116.36229,0.38764384
2037.0,204.26364,0.40391067
2037.0,75.36805,-1.0675225
2037.0,199.43512,0.43274167
2037.0,111.010445,0.3870192
2037.0,85.09069,0.37318233
2037.0,158.24213,0.39564708
2037.0,73.65747,0.36074808
2037.0,102.214455,0.06440094
2037.0,141.9062,0.20595601
2037.0,62.094177,1.5709455
2037.0,74.65926,0.6515279
2037.0,45.046535,0.2957739
2037.0,143.87329,0.03491023
2037.0,71.50274,0.0597997
2037.0,145.91571,0.60051537
2037.0,97.75371,1.0899382
2037.0,59.154236,0.34514478
2037.0,34.54383,-1.2195958
2037.0,88.95356,0.39426902
2037.0,189.4273,0.5063534
2037.0,155.84601,0.43573096
2037.0,72.18557,0.23042443
2037.0,193.82314,-0.104230374
2037.0,54.32152,-0.8492249
2037.0,5.114086,2.4806402
2037.0,110.45958,0.4952698
2037.0,80.04901,0.47853163
2037.0,47.978836,1.0084254
2037.0,66.77855,0.8855963
2037.0,109.511185,0.44683984
2037.0,32.423885,1.4895991
